,Estimated_Delay_Minutes
4100,15.241935483870966
4101,10.568181818181818
4102,18.482142857142858
4103,21.214285714285715
4104,11.01063829787234
4105,6.702127659574468
4106,18.14516129032258
4107,17.027027027027028
4108,18.14516129032258
4109,7.676470588235294
4110,22.5
4111,11.25
4112,32.28260869565217
4113,11.71875
4114,15.0
4115,7.336956521739131
4116,12.397959183673468
4117,17.4375
4118,11.059322033898306
4119,12.272727272727272
4120,20.892857142857142
4121,6.838235294117647
4122,13.08139534883721
4123,19.038461538461537
4124,20.25
4125,7.5
4126,25.200000000000003
4127,6.358695652173912
4128,7.408536585365854
4129,7.078651685393258
4130,19.5
4131,12.548076923076923
4132,29.659090909090907
4133,11.88679245283019
4134,15.882352941176471
4135,22.5
4136,8.0
4137,7.105263157894736
4138,28.125
4139,5.859375
4140,11.863636363636363
4141,25.833333333333332
4142,6.5533980582524265
4143,18.28125
4144,21.774193548387096
4145,23.225806451612904
4146,22.5
4147,8.942307692307692
4148,6.72680412371134
4149,9.0
4150,27.500000000000004
4151,16.74418604651163
4152,6.868421052631579
4153,18.52941176470588
4154,13.392857142857142
4155,6.96043165467626
4156,31.07142857142857
4157,15.34090909090909
4158,7.605633802816901
4159,6.990291262135922
4160,6.677419354838709
4161,9.507042253521126
4162,14.0
4163,16.875
4164,8.272058823529413
4165,17.5
4166,11.25
4167,28.636363636363637
4168,8.181818181818182
4169,8.534482758620689
4170,7.066115702479339
4171,6.774193548387097
4172,7.905405405405406
4173,24.677419354838708
4174,22.5
4175,6.5533980582524265
4176,6.907894736842105
4177,8.804347826086957
4178,15.46875
4179,7.8157894736842115
4180,19.5
4181,7.408536585365854
4182,7.211538461538463
4183,13.806818181818182
4184,11.045454545454545
4185,8.556338028169014
4186,24.677419354838708
4187,19.09090909090909
4188,12.0
4189,10.5
4190,9.738805970149253
4191,9.375
4192,14.4
4193,12.034883720930232
4194,12.228260869565217
4195,8.013698630136986
4196,23.478260869565215
4197,30.68181818181818
4198,5.884615384615385
4199,19.928571428571427
4200,20.32258064516129
4201,17.635135135135133
4202,20.32258064516129
4203,7.159090909090909
4204,9.456521739130434
4205,9.72972972972973
4206,22.5
4207,13.5
4208,10.137362637362637
4209,7.420212765957446
4210,5.166666666666667
4211,8.089887640449438
4212,22.5
4213,8.766233766233766
4214,9.886363636363637
4215,11.440677966101694
4216,17.01219512195122
4217,23.250000000000004
4218,24.609375
4219,10.474137931034482
4220,14.817073170731708
4221,7.241379310344827
4222,19.772727272727273
4223,19.596774193548388
4224,13.775510204081632
4225,10.746268656716417
4226,17.17105263157895
4227,14.858490566037736
4228,21.75
4229,12.681818181818182
4230,7.105263157894736
4231,10.799999999999999
4232,8.303571428571429
4233,14.117647058823529
4234,10.357142857142856
4235,15.174418604651162
4236,23.951612903225804
4237,12.540983606557376
4238,17.056451612903224
4239,8.653846153846155
4240,5.955882352941177
4241,9.692307692307693
4242,19.596774193548388
4243,6.262886597938144
4244,21.048387096774192
4245,18.870967741935484
4246,5.901639344262295
4247,10.524193548387096
4248,15.174418604651162
4249,7.734375
4250,14.23469387755102
4251,13.160377358490566
4252,18.85135135135135
4253,6.300000000000001
4254,15.652173913043478
4255,6.673728813559322
4256,6.75
4257,8.4375
4258,13.125
4259,27.1875
4260,7.336956521739131
4261,11.612903225806452
4262,24.82758620689655
4263,7.346938775510203
4264,14.53125
4265,6.75
4266,5.443548387096774
4267,7.597402597402597
4268,11.911764705882353
4269,5.217391304347826
4270,6.166666666666667
4271,6.891891891891891
4272,8.73529411764706
4273,7.568181818181818
4274,10.862068965517242
4275,5.034965034965035
4276,8.289473684210526
4277,17.884615384615383
4278,7.767857142857142
4279,10.657894736842104
4280,14.4
4281,10.9375
4282,12.053571428571429
4283,7.581521739130435
4284,7.5
4285,22.5
4286,15.174418604651162
4287,11.25
4288,7.420212765957446
4289,20.32258064516129
4290,19.8
4291,6.362068965517242
4292,11.612903225806452
4293,11.975806451612902
4294,11.59090909090909
4295,13.413461538461538
4296,8.403614457831324
4297,9.0
4298,15.749999999999998
4299,7.758620689655173
4300,24.91071428571429
4301,10.5
4302,9.600000000000001
4303,24.166666666666668
4304,10.714285714285714
4305,5.324427480916031
4306,7.250000000000001
4307,22.5
4308,19.928571428571427
4309,10.919117647058824
4310,13.404255319148936
4311,11.428571428571427
4312,8.954081632653061
4313,9.23076923076923
4314,6.367924528301887
4315,4.963235294117647
4316,16.40625
4317,18.109756097560975
4318,25.096153846153847
4319,8.372093023255815
4320,8.61111111111111
4321,14.558823529411766
4322,27.500000000000004
4323,22.5
4324,27.1875
4325,16.22093023255814
4326,10.2
4327,14.00943396226415
4328,6.283783783783783
4329,6.75
4330,15.0
4331,8.333333333333332
4332,9.801980198019802
4333,6.538461538461539
4334,9.545454545454545
4335,23.225806451612904
4336,27.500000000000004
4337,13.5
4338,5.950413223140496
4339,7.654639175257732
4340,8.954081632653061
4341,8.817567567567567
4342,10.588235294117647
4343,14.278846153846153
4344,6.230769230769231
4345,17.357142857142858
4346,10.9375
4347,18.40909090909091
4348,12.916666666666666
4349,14.817073170731708
4350,12.613636363636363
4351,12.115384615384615
4352,11.651785714285715
4353,18.5625
4354,23.333333333333332
4355,23.90625
4356,11.417910447761194
4357,7.864077669902913
4358,8.895348837209301
4359,9.529411764705882
4360,12.32876712328767
4361,24.750000000000004
4362,9.166666666666666
4363,6.27906976744186
4364,11.396103896103895
4365,6.333333333333334
4366,5.659509202453988
4367,8.333333333333332
4368,15.681818181818183
4369,8.73529411764706
4370,10.5
4371,7.800000000000001
4372,18.870967741935484
4373,12.600000000000001
4374,13.347457627118644
4375,7.633928571428572
4376,12.083333333333334
4377,16.22093023255814
4378,8.526315789473685
4379,11.863636363636363
4380,9.246575342465754
4381,18.837209302325583
4382,8.5
4383,15.174418604651162
4384,21.666666666666664
4385,5.812500000000001
4386,7.373949579831933
4387,6.9690265486725655
4388,14.53125
4389,11.927710843373495
4390,6.923076923076923
4391,7.85377358490566
4392,8.829113924050633
4393,10.599173553719009
4394,24.750000000000004
4395,12.90983606557377
4396,13.965517241379311
4397,23.90625
4398,9.84375
4399,9.051724137931034
4400,17.5
4401,24.677419354838708
4402,20.32258064516129
4403,8.513513513513514
4404,20.25
4405,14.693877551020407
4406,14.318181818181818
4407,9.782608695652174
4408,27.692307692307693
4409,11.975806451612902
4410,25.5
4411,13.347457627118644
4412,30.32608695652174
4413,6.7105263157894735
4414,7.094594594594595
4415,7.5
4416,22.5
4417,25.833333333333332
4418,7.272727272727273
4419,19.125
4420,9.680232558139535
4421,8.242574257425742
4422,14.117647058823529
4423,24.428571428571427
4424,10.227272727272727
4425,7.211538461538463
4426,27.0
4427,8.46774193548387
4428,14.583333333333334
4429,9.595588235294118
4430,14.0
4431,27.75
4432,16.071428571428573
4433,20.514705882352942
4434,17.740384615384613
4435,14.0625
4436,28.333333333333336
4437,28.70689655172414
4438,10.5
4439,24.750000000000004
4440,20.192307692307693
4441,14.127906976744185
4442,7.926136363636364
4443,9.148351648351648
4444,11.63793103448276
4445,7.427184466019418
4446,7.8157894736842115
4447,8.1
4448,21.375
4449,14.558823529411766
4450,9.84375
4451,9.0
4452,13.928571428571429
4453,19.539473684210527
4454,8.71875
4455,9.353932584269664
4456,8.526315789473685
4457,8.221153846153845
4458,14.727272727272727
4459,10.9375
4460,13.316326530612244
4461,6.12
4462,12.025862068965516
4463,13.189655172413792
4464,7.767857142857142
4465,28.125
4466,9.393203883495145
4467,4.78125
4468,6.6521739130434785
4469,12.548076923076923
4470,8.873239436619718
4471,17.386363636363637
4472,8.636363636363635
4473,13.258928571428571
4474,9.680232558139535
4475,7.568181818181818
4476,8.653846153846155
4477,5.416666666666666
4478,5.76
4479,7.9573170731707314
4480,15.749999999999998
4481,7.905405405405406
4482,19.5
4483,26.12903225806452
4484,4.884868421052632
4485,10.673076923076923
4486,8.070652173913043
4487,9.70890410958904
4488,23.250000000000004
4489,12.857142857142856
4490,12.857142857142856
4491,12.992957746478874
4492,8.5
4493,5.795454545454545
4494,14.850000000000001
4495,6.730769230769231
4496,9.715909090909092
4497,26.25
4498,21.402439024390244
4499,17.068965517241377
4500,30.833333333333336
4501,4.8776223776223775
4502,14.840425531914892
4503,14.361702127659575
4504,15.416666666666668
4505,12.535714285714286
4506,27.580645161290324
4507,12.600000000000001
4508,14.850000000000001
4509,9.507042253521126
4510,6.857142857142858
4511,18.870967741935484
4512,13.965517241379311
4513,6.032608695652175
4514,7.20873786407767
4515,27.32142857142857
4516,12.857142857142856
4517,8.519417475728154
4518,10.961538461538462
4519,10.799999999999999
4520,10.277777777777777
4521,14.741379310344827
4522,8.90625
4523,14.110169491525424
4524,21.875
4525,6.9690265486725655
4526,13.965517241379311
4527,11.25
4528,7.434782608695651
4529,10.203488372093023
4530,26.25
4531,15.576923076923077
4532,26.25
4533,25.3125
4534,15.441176470588236
4535,26.12903225806452
4536,17.083333333333336
4537,10.227272727272727
4538,9.0
4539,7.018348623853211
4540,12.904411764705882
4541,19.615384615384617
4542,17.542372881355934
4543,31.875
4544,8.526315789473685
4545,6.169354838709677
4546,5.1923076923076925
4547,13.295454545454547
4548,10.171232876712327
4549,23.823529411764707
4550,19.285714285714285
4551,10.033783783783784
4552,12.67605633802817
4553,9.0
4554,10.588235294117647
4555,11.4
4556,10.337837837837839
4557,8.299180327868854
4558,19.5
4559,11.688311688311687
4560,17.448979591836736
4561,5.833333333333333
4562,9.393203883495145
4563,6.75
4564,26.015625
4565,12.90983606557377
4566,8.08252427184466
4567,12.75
4568,9.26470588235294
4569,16.323529411764707
4570,13.5
4571,10.152439024390244
4572,7.826086956521739
4573,6.875000000000001
4574,6.713709677419355
4575,8.621495327102803
4576,7.922535211267605
4577,8.94578313253012
4578,12.701612903225808
4579,10.027173913043478
4580,9.782608695652174
4581,13.125
4582,16.363636363636363
4583,26.25
4584,10.40625
4585,7.641509433962264
4586,6.136363636363636
4587,10.40625
4588,7.5
4589,10.561224489795919
4590,11.656626506024097
4591,17.36842105263158
4592,10.53191489361702
4593,31.363636363636367
4594,11.385542168674698
4595,8.221153846153845
4596,8.716216216216216
4597,14.0625
4598,9.23076923076923
4599,9.0
4600,37.84090909090909
4601,16.73076923076923
4602,9.375
4603,13.178571428571429
4604,5.795454545454545
4605,8.795454545454547
4606,8.94578313253012
4607,11.396103896103895
4608,17.678571428571427
4609,7.697368421052632
4610,14.117647058823529
4611,8.052631578947368
4612,18.191489361702125
4613,19.36046511627907
4614,14.25
4615,14.110169491525424
4616,16.779661016949152
4617,8.382352941176471
4618,13.965517241379311
4619,12.025862068965516
4620,8.089887640449438
4621,8.461538461538462
4622,19.75609756097561
4623,10.384615384615385
4624,12.375000000000002
4625,27.75
4626,32.88461538461538
4627,10.537974683544304
4628,13.660714285714285
4629,17.276785714285715
4630,41.625
4631,7.780373831775701
4632,26.85483870967742
4633,12.461538461538462
4634,8.300970873786408
4635,7.729007633587787
4636,15.0
4637,13.943661971830984
4638,15.967741935483872
4639,9.375
4640,11.423076923076923
4641,12.214285714285714
4642,9.859550561797754
4643,8.870192307692307
4644,15.635593220338984
4645,13.571428571428571
4646,16.875
4647,5.625
4648,16.18421052631579
4649,10.537974683544304
4650,24.750000000000004
4651,3.3979591836734695
4652,8.08252427184466
4653,12.613636363636363
4654,27.75
4655,7.826086956521739
4656,9.94186046511628
4657,6.9690265486725655
4658,34.11290322580645
4659,14.01639344262295
4660,7.952586206896552
4661,22.5
4662,9.83009708737864
4663,8.013698630136986
4664,11.629213483146069
4665,32.142857142857146
4666,7.232142857142858
4667,14.0625
4668,7.263779527559055
4669,20.0
4670,16.229508196721312
4671,17.34375
4672,8.307692307692308
4673,27.580645161290324
4674,9.39873417721519
4675,22.0
4676,30.0
4677,8.839285714285714
4678,9.241071428571429
4679,31.153846153846153
4680,9.89010989010989
4681,16.989795918367346
4682,13.68
4683,7.9772727272727275
4684,21.214285714285715
4685,12.403846153846155
4686,18.94736842105263
4687,11.612903225806452
4688,8.066037735849056
4689,8.333333333333332
4690,16.875
4691,15.111940298507465
4692,11.688311688311687
4693,9.302884615384615
4694,13.23529411764706
4695,11.4
4696,19.038461538461537
4697,30.0
4698,11.38888888888889
4699,18.482142857142858
4700,29.758064516129032
4701,8.90625
4702,10.799999999999999
4703,11.531249999999998
4704,13.5
4705,7.388059701492537
4706,8.823529411764707
4707,11.25
4708,9.742268041237114
4709,29.032258064516128
4710,16.693548387096776
4711,10.403225806451612
4712,12.717391304347824
4713,7.80241935483871
4714,13.846153846153847
4715,16.18421052631579
4716,7.08904109589041
4717,29.53125
4718,9.669421487603307
4719,28.749999999999996
4720,15.0
4721,12.893258426966291
4722,10.833333333333332
4723,5.547945205479452
4724,10.426829268292684
4725,8.638392857142858
4726,10.403225806451612
4727,7.882165605095541
4728,9.040178571428571
4729,9.759036144578314
4730,9.116379310344827
4731,5.4769736842105265
4732,13.043478260869566
4733,17.647058823529413
4734,8.602941176470587
4735,20.406976744186046
4736,8.804347826086957
4737,12.636986301369863
4738,15.517241379310345
4739,14.36746987951807
4740,12.945205479452055
4741,16.161971830985916
4742,10.446428571428571
4743,14.166666666666668
4744,13.764705882352942
4745,8.4375
4746,9.335106382978724
4747,12.32876712328767
4748,8.486842105263158
4749,11.0
4750,14.872881355932204
4751,17.276785714285715
4752,10.862068965517242
4753,10.361842105263158
4754,9.606741573033707
4755,11.911764705882353
4756,7.3828125
4757,27.931034482758623
4758,10.112359550561797
4759,12.904411764705882
4760,8.724489795918368
4761,12.434210526315791
4762,12.9
4763,18.173076923076923
4764,12.0
4765,20.13157894736842
4766,13.728813559322035
4767,10.537974683544304
4768,29.758064516129032
4769,8.340517241379311
4770,9.133663366336634
4771,9.519230769230768
4772,13.06451612903226
4773,12.740963855421688
4774,21.581632653061224
4775,18.67924528301887
4776,34.16666666666667
4777,5.6550802139037435
4778,12.531645569620252
4779,14.153225806451612
4780,11.01063829787234
4781,13.4375
4782,12.176470588235293
4783,7.392857142857143
4784,24.642857142857146
4785,10.053191489361701
4786,12.04225352112676
4787,12.014563106796116
4788,7.211538461538463
4789,8.541666666666668
4790,16.666666666666664
4791,6.765734265734265
4792,10.40625
4793,13.026315789473685
4794,11.656626506024097
4795,12.176470588235293
4796,12.857142857142856
4797,10.400943396226415
4798,9.971590909090908
4799,8.571428571428571
4800,9.525547445255475
4801,7.302631578947369
4802,10.982142857142858
4803,7.575376884422111
4804,11.25
4805,17.068965517241377
4806,11.140776699029127
4807,6.854304635761589
4808,6.380597014925373
4809,18.0
4810,10.022727272727272
4811,20.76923076923077
4812,10.027173913043478
4813,18.333333333333332
4814,14.872881355932204
